customer_id,order_id,order_date,product_id,quantity,amount
CUST_0151,ORD_10169,2026-05-10,PROD_002,2,156.74
CUST_0123,ORD_10455,2026-05-10,PROD_016,1,429.11
CUST_0142,ORD_10523,2026-05-10,PROD_050,3,616.53
CUST_0058,ORD_10749,2026-05-10,PROD_016,4,1716.44
CUST_0156,ORD_11041,2026-05-10,PROD_033,4,164.52
CUST_0011,ORD_11150,2026-05-10,PROD_007,5,1909.1
CUST_0062,ORD_11359,2026-05-10,PROD_047,1,333.28
CUST_0106,ORD_11495,2026-05-10,PROD_029,1,205.71
CUST_0012,ORD_10100,2026-05-11,PROD_048,4,1074.24
CUST_0008,ORD_10288,2026-05-11,PROD_007,3,1145.46
CUST_0028,ORD_10378,2026-05-11,PROD_016,4,1716.44
CUST_0157,ORD_10402,2026-05-11,PROD_011,4,1701.08
CUST_0093,ORD_10719,2026-05-11,PROD_009,4,1916.12
CUST_0007,ORD_10806,2026-05-11,PROD_039,2,517.52
CUST_0167,ORD_10828,2026-05-11,PROD_012,5,1837.85
CUST_0104,ORD_10929,2026-05-11,PROD_044,2,254.66
CUST_0081,ORD_11282,2026-05-11,PROD_042,3,910.44
CUST_0048,ORD_11464,2026-05-11,PROD_010,1,55.45
CUST_0196,ORD_11465,2026-05-11,PROD_027,4,559.16
CUST_0023,ORD_10076,2026-05-12,PROD_017,3,438.63
CUST_0102,ORD_10337,2026-05-12,PROD_042,3,910.44
CUST_0136,ORD_10640,2026-05-12,PROD_039,4,1035.04
CUST_0067,ORD_10772,2026-05-12,PROD_026,3,1330.47
CUST_0168,ORD_11005,2026-05-12,PROD_001,5,1866.8
CUST_0111,ORD_11100,2026-05-12,PROD_002,4,313.48
CUST_0177,ORD_11193,2026-05-12,PROD_027,3,419.37
CUST_0118,ORD_11253,2026-05-12,PROD_045,1,51.97
CUST_0137,ORD_11267,2026-05-12,PROD_032,3,1194.36
CUST_0007,ORD_10001,2026-05-13,PROD_037,4,615.28
CUST_0102,ORD_10231,2026-05-13,PROD_048,3,805.68
CUST_0081,ORD_10314,2026-05-13,PROD_033,4,164.52
CUST_0017,ORD_10352,2026-05-13,PROD_026,4,1773.96
CUST_0181,ORD_10462,2026-05-13,PROD_045,1,51.97
CUST_0139,ORD_10817,2026-05-13,PROD_012,4,1470.28
CUST_0078,ORD_10894,2026-05-13,PROD_018,4,765.56
CUST_0017,ORD_10901,2026-05-13,PROD_046,5,2446.05
CUST_0036,ORD_11460,2026-05-13,PROD_045,5,259.85
CUST_0043,ORD_10060,2026-05-14,PROD_039,5,1293.8
CUST_0002,ORD_10578,2026-05-14,PROD_029,3,617.13
CUST_0062,ORD_10645,2026-05-14,PROD_008,2,353.44
CUST_0161,ORD_10695,2026-05-14,PROD_047,2,666.56
CUST_0116,ORD_10778,2026-05-14,PROD_030,3,779.01
CUST_0156,ORD_10918,2026-05-14,PROD_046,3,1467.63
CUST_0022,ORD_11113,2026-05-14,PROD_014,3,878.7
CUST_0177,ORD_10062,2026-05-15,PROD_045,4,207.88
CUST_0114,ORD_10242,2026-05-15,PROD_018,5,956.95
CUST_0161,ORD_10364,2026-05-15,PROD_040,5,2112.1
CUST_0061,ORD_10502,2026-05-15,PROD_010,5,277.25
CUST_0167,ORD_10692,2026-05-15,PROD_011,3,1275.81
CUST_0169,ORD_10714,2026-05-15,PROD_014,5,1464.5
CUST_0087,ORD_10826,2026-05-15,PROD_021,2,473.02
CUST_0091,ORD_11450,2026-05-15,PROD_016,5,2145.55
CUST_0073,ORD_10094,2026-05-16,PROD_038,5,57.95
CUST_0178,ORD_10113,2026-05-16,PROD_002,1,78.37
CUST_0151,ORD_10123,2026-05-16,PROD_041,4,772.88
CUST_0158,ORD_10403,2026-05-16,PROD_038,3,34.77
CUST_0058,ORD_10510,2026-05-16,PROD_046,2,978.42
CUST_0174,ORD_10783,2026-05-16,PROD_017,2,292.42
CUST_0122,ORD_10872,2026-05-16,PROD_006,4,920.44
CUST_0168,ORD_10927,2026-05-16,PROD_013,2,97.22
CUST_0136,ORD_10946,2026-05-16,PROD_027,1,139.79
CUST_0024,ORD_10023,2026-05-17,PROD_015,4,1336.08
CUST_0148,ORD_10127,2026-05-17,PROD_045,3,155.91
CUST_0024,ORD_10135,2026-05-17,PROD_021,4,946.04
CUST_0164,ORD_10463,2026-05-17,PROD_024,5,705.95
CUST_0022,ORD_10574,2026-05-17,PROD_016,1,429.11
CUST_0117,ORD_10989,2026-05-17,PROD_017,4,584.84
CUST_0088,ORD_11043,2026-05-17,PROD_029,2,411.42
CUST_0144,ORD_11351,2026-05-17,PROD_035,4,1373.36
CUST_0109,ORD_11490,2026-05-17,PROD_040,1,422.42
CUST_0121,ORD_10054,2026-05-18,PROD_003,2,598.68
CUST_0128,ORD_10088,2026-05-18,PROD_033,3,123.39
CUST_0113,ORD_10605,2026-05-18,PROD_045,1,51.97
CUST_0181,ORD_10672,2026-05-18,PROD_019,5,1769.45
CUST_0077,ORD_10963,2026-05-18,PROD_030,5,1298.35
CUST_0091,ORD_11028,2026-05-18,PROD_036,5,1933.05
CUST_0028,ORD_11104,2026-05-18,PROD_044,3,381.99
CUST_0058,ORD_11139,2026-05-18,PROD_009,4,1916.12
CUST_0111,ORD_11413,2026-05-18,PROD_026,2,886.98
CUST_0049,ORD_11488,2026-05-18,PROD_029,4,822.84
CUST_0199,ORD_10294,2026-05-19,PROD_016,3,1287.33
CUST_0142,ORD_10393,2026-05-19,PROD_005,4,1140.04
CUST_0077,ORD_10423,2026-05-19,PROD_046,2,978.42
CUST_0083,ORD_10439,2026-05-19,PROD_042,1,303.48
CUST_0009,ORD_10483,2026-05-19,PROD_027,2,279.58
CUST_0138,ORD_10546,2026-05-19,PROD_002,5,391.85
CUST_0126,ORD_10650,2026-05-19,PROD_009,2,958.06
CUST_0138,ORD_10658,2026-05-19,PROD_011,4,1701.08
CUST_0131,ORD_11061,2026-05-19,PROD_045,1,51.97
CUST_0064,ORD_11235,2026-05-19,PROD_006,4,920.44
CUST_0078,ORD_11489,2026-05-19,PROD_030,2,519.34
CUST_0074,ORD_10055,2026-05-20,PROD_045,4,207.88
CUST_0114,ORD_10274,2026-05-20,PROD_049,4,1860.68
CUST_0032,ORD_10282,2026-05-20,PROD_006,2,460.22
CUST_0083,ORD_10686,2026-05-20,PROD_022,5,1727.3
CUST_0154,ORD_10713,2026-05-20,PROD_050,1,205.51
CUST_0156,ORD_10924,2026-05-20,PROD_020,1,271.73
CUST_0139,ORD_11086,2026-05-20,PROD_002,5,391.85
CUST_0026,ORD_11122,2026-05-20,PROD_040,1,422.42
CUST_0064,ORD_11294,2026-05-20,PROD_029,2,411.42
CUST_0176,ORD_10560,2026-05-21,PROD_035,5,1716.7
CUST_0053,ORD_10636,2026-05-21,PROD_049,1,465.17
CUST_0183,ORD_10766,2026-05-21,PROD_006,1,230.11
CUST_0008,ORD_10807,2026-05-21,PROD_004,4,223.64
CUST_0132,ORD_11159,2026-05-21,PROD_014,2,585.8
CUST_0072,ORD_10018,2026-05-22,PROD_036,1,386.61
CUST_0018,ORD_10092,2026-05-22,PROD_050,4,822.04
CUST_0163,ORD_11151,2026-05-22,PROD_048,3,805.68
CUST_0138,ORD_10431,2026-05-23,PROD_036,3,1159.83
CUST_0122,ORD_10559,2026-05-23,PROD_003,1,299.34
CUST_0117,ORD_10997,2026-05-23,PROD_025,4,456.76
CUST_0178,ORD_11314,2026-05-23,PROD_019,5,1769.45
CUST_0179,ORD_11439,2026-05-23,PROD_004,4,223.64
CUST_0169,ORD_10201,2026-05-24,PROD_002,2,156.74
CUST_0032,ORD_10379,2026-05-24,PROD_029,2,411.42
CUST_0193,ORD_10457,2026-05-24,PROD_022,3,1036.38
CUST_0014,ORD_10516,2026-05-24,PROD_025,5,570.95
CUST_0091,ORD_10550,2026-05-24,PROD_026,1,443.49
CUST_0022,ORD_10575,2026-05-24,PROD_010,4,221.8
CUST_0148,ORD_10678,2026-05-24,PROD_041,4,772.88
CUST_0061,ORD_11257,2026-05-24,PROD_031,5,2159.7
CUST_0182,ORD_11283,2026-05-24,PROD_039,4,1035.04
CUST_0073,ORD_11321,2026-05-24,PROD_009,4,1916.12
CUST_0158,ORD_11374,2026-05-24,PROD_034,1,498.1
CUST_0019,ORD_11421,2026-05-24,PROD_050,4,822.04
CUST_0158,ORD_11469,2026-05-24,PROD_039,5,1293.8
CUST_0173,ORD_10144,2026-05-25,PROD_038,4,46.36
CUST_0031,ORD_10340,2026-05-25,PROD_050,3,616.53
CUST_0116,ORD_10665,2026-05-25,PROD_023,1,412.68
CUST_0017,ORD_10740,2026-05-25,PROD_046,5,2446.05
CUST_0052,ORD_10981,2026-05-25,PROD_034,2,996.2
CUST_0027,ORD_11292,2026-05-25,PROD_040,2,844.84
CUST_0079,ORD_10525,2026-05-26,PROD_024,5,705.95
CUST_0153,ORD_10879,2026-05-26,PROD_021,1,236.51
CUST_0076,ORD_10931,2026-05-26,PROD_027,4,559.16
CUST_0043,ORD_11168,2026-05-26,PROD_012,5,1837.85
CUST_0118,ORD_10120,2026-05-27,PROD_043,1,64.82
CUST_0043,ORD_10138,2026-05-27,PROD_031,3,1295.82
CUST_0038,ORD_10236,2026-05-27,PROD_013,2,97.22
CUST_0097,ORD_10970,2026-05-27,PROD_050,5,1027.55
CUST_0028,ORD_11031,2026-05-27,PROD_040,2,844.84
CUST_0143,ORD_11273,2026-05-27,PROD_023,1,412.68
CUST_0191,ORD_11389,2026-05-27,PROD_024,4,564.76
CUST_0177,ORD_10124,2026-05-28,PROD_030,3,779.01
CUST_0036,ORD_10280,2026-05-28,PROD_004,4,223.64
CUST_0096,ORD_10305,2026-05-28,PROD_048,1,268.56
CUST_0062,ORD_10607,2026-05-28,PROD_043,2,129.64
CUST_0046,ORD_11097,2026-05-28,PROD_036,1,386.61
CUST_0158,ORD_11116,2026-05-28,PROD_013,1,48.61
CUST_0124,ORD_11200,2026-05-28,PROD_020,5,1358.65
CUST_0148,ORD_11227,2026-05-28,PROD_045,4,207.88
CUST_0022,ORD_10044,2026-05-29,PROD_008,5,883.6
CUST_0196,ORD_10468,2026-05-29,PROD_044,5,636.65
CUST_0189,ORD_10664,2026-05-29,PROD_020,1,271.73
CUST_0108,ORD_11042,2026-05-29,PROD_018,4,765.56
CUST_0102,ORD_11311,2026-05-29,PROD_011,4,1701.08
CUST_0032,ORD_11330,2026-05-29,PROD_025,4,456.76
CUST_0011,ORD_11447,2026-05-29,PROD_034,3,1494.3
CUST_0118,ORD_11480,2026-05-29,PROD_028,4,1504.16
CUST_0177,ORD_10003,2026-05-30,PROD_007,3,1145.46
CUST_0178,ORD_10024,2026-05-30,PROD_020,5,1358.65
CUST_0086,ORD_10162,2026-05-30,PROD_009,5,2395.15
CUST_0062,ORD_10433,2026-05-30,PROD_004,5,279.55
CUST_0004,ORD_10746,2026-05-30,PROD_003,4,1197.36
CUST_0159,ORD_10798,2026-05-30,PROD_042,3,910.44
CUST_0006,ORD_11165,2026-05-30,PROD_003,2,598.68
CUST_0162,ORD_10084,2026-05-31,PROD_046,2,978.42
CUST_0098,ORD_10118,2026-05-31,PROD_032,5,1990.6
CUST_0148,ORD_10298,2026-05-31,PROD_046,2,978.42
CUST_0091,ORD_10300,2026-05-31,PROD_037,4,615.28
CUST_0118,ORD_10386,2026-05-31,PROD_014,5,1464.5
CUST_0187,ORD_10731,2026-05-31,PROD_004,2,111.82
CUST_0169,ORD_10810,2026-05-31,PROD_018,5,956.95
CUST_0133,ORD_10928,2026-05-31,PROD_004,5,279.55
CUST_0083,ORD_11013,2026-05-31,PROD_022,3,1036.38
CUST_0093,ORD_11216,2026-05-31,PROD_042,1,303.48
CUST_0061,ORD_11240,2026-05-31,PROD_017,2,292.42
CUST_0109,ORD_11313,2026-05-31,PROD_034,5,2490.5
CUST_0156,ORD_11387,2026-05-31,PROD_037,5,769.1
CUST_0114,ORD_10157,2026-06-01,PROD_024,1,141.19
CUST_0018,ORD_10332,2026-06-01,PROD_050,3,616.53
CUST_0046,ORD_10813,2026-06-01,PROD_038,3,34.77
CUST_0077,ORD_10855,2026-06-01,PROD_007,1,381.82
CUST_0187,ORD_11287,2026-06-01,PROD_043,3,194.46
CUST_0029,ORD_11338,2026-06-01,PROD_041,4,772.88
CUST_0019,ORD_10056,2026-06-02,PROD_017,5,731.05
CUST_0037,ORD_10119,2026-06-02,PROD_030,3,779.01
CUST_0058,ORD_10434,2026-06-02,PROD_004,1,55.91
CUST_0162,ORD_10540,2026-06-02,PROD_005,2,570.02
CUST_0112,ORD_10568,2026-06-02,PROD_005,3,855.03
CUST_0123,ORD_11188,2026-06-02,PROD_006,3,690.33
CUST_0186,ORD_11377,2026-06-02,PROD_035,4,1373.36
CUST_0157,ORD_11470,2026-06-02,PROD_039,2,517.52
CUST_0074,ORD_10130,2026-06-03,PROD_039,3,776.28
CUST_0148,ORD_10409,2026-06-03,PROD_047,1,333.28
CUST_0194,ORD_10869,2026-06-03,PROD_036,1,386.61
CUST_0148,ORD_11098,2026-06-03,PROD_017,4,584.84
CUST_0176,ORD_11262,2026-06-03,PROD_007,3,1145.46
CUST_0198,ORD_11406,2026-06-03,PROD_048,5,1342.8
CUST_0134,ORD_11455,2026-06-03,PROD_027,2,279.58
CUST_0159,ORD_10046,2026-06-04,PROD_050,5,1027.55
CUST_0147,ORD_10199,2026-06-04,PROD_028,5,1880.2
CUST_0182,ORD_10361,2026-06-04,PROD_023,5,2063.4
CUST_0187,ORD_10489,2026-06-04,PROD_001,1,373.36
CUST_0063,ORD_10552,2026-06-04,PROD_020,1,271.73
CUST_0034,ORD_10698,2026-06-04,PROD_034,4,1992.4
CUST_0097,ORD_11155,2026-06-04,PROD_034,4,1992.4
CUST_0084,ORD_10147,2026-06-05,PROD_042,1,303.48
CUST_0012,ORD_10216,2026-06-05,PROD_026,5,2217.45
CUST_0057,ORD_10464,2026-06-05,PROD_009,4,1916.12
CUST_0157,ORD_10834,2026-06-05,PROD_041,5,966.1
CUST_0044,ORD_11172,2026-06-05,PROD_027,5,698.95
CUST_0068,ORD_11208,2026-06-05,PROD_024,1,141.19
CUST_0098,ORD_11232,2026-06-05,PROD_044,2,254.66
CUST_0097,ORD_11312,2026-06-05,PROD_017,1,146.21
CUST_0179,ORD_11410,2026-06-05,PROD_010,1,55.45
CUST_0054,ORD_10164,2026-06-06,PROD_015,3,1002.06
CUST_0001,ORD_10480,2026-06-06,PROD_038,1,11.59
CUST_0003,ORD_10541,2026-06-06,PROD_033,4,164.52
CUST_0162,ORD_11046,2026-06-06,PROD_013,2,97.22
CUST_0016,ORD_11270,2026-06-06,PROD_017,4,584.84
CUST_0059,ORD_10558,2026-06-07,PROD_045,5,259.85
CUST_0001,ORD_10697,2026-06-07,PROD_031,1,431.94
CUST_0054,ORD_11092,2026-06-07,PROD_044,4,509.32
CUST_0104,ORD_11136,2026-06-07,PROD_003,5,1496.7
CUST_0196,ORD_10050,2026-06-08,PROD_041,2,386.44
CUST_0068,ORD_10369,2026-06-08,PROD_050,5,1027.55
CUST_0133,ORD_10417,2026-06-08,PROD_036,3,1159.83
CUST_0068,ORD_10839,2026-06-08,PROD_016,1,429.11
CUST_0071,ORD_10952,2026-06-08,PROD_049,2,930.34
CUST_0004,ORD_11254,2026-06-08,PROD_025,5,570.95
CUST_0109,ORD_11259,2026-06-08,PROD_027,3,419.37
CUST_0062,ORD_10495,2026-06-09,PROD_005,1,285.01
CUST_0063,ORD_10522,2026-06-09,PROD_026,2,886.98
CUST_0036,ORD_10669,2026-06-09,PROD_014,1,292.9
CUST_0027,ORD_10764,2026-06-09,PROD_034,2,996.2
CUST_0174,ORD_10914,2026-06-09,PROD_018,4,765.56
CUST_0027,ORD_11093,2026-06-09,PROD_035,4,1373.36
CUST_0172,ORD_11148,2026-06-09,PROD_034,3,1494.3
CUST_0034,ORD_11458,2026-06-09,PROD_042,2,606.96
CUST_0194,ORD_11478,2026-06-09,PROD_005,2,570.02
CUST_0123,ORD_10438,2026-06-10,PROD_049,3,1395.51
CUST_0178,ORD_10598,2026-06-10,PROD_031,3,1295.82
CUST_0123,ORD_10859,2026-06-10,PROD_007,1,381.82
CUST_0059,ORD_11241,2026-06-10,PROD_016,5,2145.55
CUST_0102,ORD_10002,2026-06-11,PROD_005,5,1425.05
CUST_0153,ORD_10593,2026-06-11,PROD_030,1,259.67
CUST_0127,ORD_10759,2026-06-11,PROD_047,5,1666.4
CUST_0034,ORD_10788,2026-06-11,PROD_026,3,1330.47
CUST_0138,ORD_11133,2026-06-11,PROD_017,1,146.21
CUST_0031,ORD_10029,2026-06-12,PROD_021,1,236.51
CUST_0026,ORD_10033,2026-06-12,PROD_019,2,707.78
CUST_0121,ORD_10276,2026-06-12,PROD_024,5,705.95
CUST_0051,ORD_11066,2026-06-12,PROD_019,4,1415.56
CUST_0167,ORD_11089,2026-06-12,PROD_021,5,1182.55
CUST_0074,ORD_11213,2026-06-12,PROD_003,5,1496.7
CUST_0058,ORD_11222,2026-06-12,PROD_030,4,1038.68
CUST_0049,ORD_11378,2026-06-12,PROD_034,2,996.2
CUST_0133,ORD_10019,2026-06-13,PROD_006,2,460.22
CUST_0014,ORD_10079,2026-06-13,PROD_034,3,1494.3
CUST_0083,ORD_10098,2026-06-13,PROD_045,2,103.94
CUST_0057,ORD_10131,2026-06-13,PROD_040,3,1267.26
CUST_0167,ORD_10249,2026-06-13,PROD_021,5,1182.55
CUST_0193,ORD_10316,2026-06-13,PROD_019,3,1061.67
CUST_0071,ORD_10493,2026-06-13,PROD_047,1,333.28
CUST_0053,ORD_10853,2026-06-13,PROD_027,5,698.95
CUST_0092,ORD_10966,2026-06-13,PROD_011,4,1701.08
CUST_0118,ORD_11033,2026-06-13,PROD_046,3,1467.63
CUST_0192,ORD_11239,2026-06-13,PROD_032,2,796.24
CUST_0039,ORD_11467,2026-06-13,PROD_007,2,763.64
CUST_0184,ORD_10450,2026-06-14,PROD_001,3,1120.08
CUST_0126,ORD_10537,2026-06-14,PROD_035,1,343.34
CUST_0023,ORD_10580,2026-06-14,PROD_028,4,1504.16
CUST_0162,ORD_10632,2026-06-14,PROD_012,4,1470.28
CUST_0109,ORD_10648,2026-06-14,PROD_032,5,1990.6
CUST_0067,ORD_11256,2026-06-14,PROD_036,3,1159.83
CUST_0043,ORD_11286,2026-06-14,PROD_002,2,156.74
CUST_0023,ORD_11445,2026-06-14,PROD_013,5,243.05
CUST_0072,ORD_10070,2026-06-15,PROD_038,4,46.36
CUST_0002,ORD_10203,2026-06-15,PROD_010,5,277.25
CUST_0162,ORD_10311,2026-06-15,PROD_009,1,479.03
CUST_0009,ORD_10833,2026-06-15,PROD_039,3,776.28
CUST_0081,ORD_10949,2026-06-15,PROD_050,1,205.51
CUST_0126,ORD_11247,2026-06-15,PROD_049,5,2325.85
CUST_0029,ORD_11493,2026-06-15,PROD_050,5,1027.55
CUST_0093,ORD_10034,2026-06-16,PROD_020,1,271.73
CUST_0033,ORD_10831,2026-06-16,PROD_047,1,333.28
CUST_0146,ORD_11379,2026-06-16,PROD_036,5,1933.05
CUST_0044,ORD_10117,2026-06-17,PROD_006,5,1150.55
CUST_0041,ORD_10347,2026-06-17,PROD_024,5,705.95
CUST_0081,ORD_10419,2026-06-17,PROD_030,5,1298.35
CUST_0178,ORD_10649,2026-06-17,PROD_036,2,773.22
CUST_0124,ORD_11401,2026-06-17,PROD_032,5,1990.6
CUST_0118,ORD_10535,2026-06-18,PROD_047,3,999.84
CUST_0134,ORD_10587,2026-06-18,PROD_044,4,509.32
CUST_0013,ORD_10793,2026-06-18,PROD_037,4,615.28
CUST_0053,ORD_10860,2026-06-18,PROD_041,3,579.66
CUST_0158,ORD_11215,2026-06-18,PROD_044,1,127.33
CUST_0047,ORD_10272,2026-06-19,PROD_047,4,1333.12
CUST_0078,ORD_10360,2026-06-19,PROD_011,3,1275.81
CUST_0096,ORD_10694,2026-06-19,PROD_004,4,223.64
CUST_0157,ORD_10706,2026-06-19,PROD_029,3,617.13
CUST_0146,ORD_10743,2026-06-19,PROD_024,2,282.38
CUST_0082,ORD_10837,2026-06-19,PROD_041,1,193.22
CUST_0111,ORD_10851,2026-06-19,PROD_039,4,1035.04
CUST_0079,ORD_10962,2026-06-19,PROD_005,1,285.01
CUST_0108,ORD_10998,2026-06-19,PROD_008,2,353.44
CUST_0127,ORD_11012,2026-06-19,PROD_005,4,1140.04
CUST_0158,ORD_11142,2026-06-19,PROD_049,5,2325.85
CUST_0113,ORD_11158,2026-06-19,PROD_015,1,334.02
CUST_0027,ORD_11382,2026-06-19,PROD_012,5,1837.85
CUST_0108,ORD_10279,2026-06-20,PROD_013,5,243.05
CUST_0097,ORD_10848,2026-06-20,PROD_047,1,333.28
CUST_0193,ORD_11056,2026-06-20,PROD_019,3,1061.67
CUST_0037,ORD_11115,2026-06-20,PROD_012,2,735.14
CUST_0152,ORD_11164,2026-06-20,PROD_042,4,1213.92
CUST_0147,ORD_11166,2026-06-20,PROD_009,5,2395.15
CUST_0021,ORD_11281,2026-06-20,PROD_022,2,690.92
CUST_0036,ORD_11475,2026-06-20,PROD_013,2,97.22
CUST_0178,ORD_11498,2026-06-20,PROD_046,1,489.21
CUST_0088,ORD_10207,2026-06-21,PROD_024,3,423.57
CUST_0134,ORD_10254,2026-06-21,PROD_024,3,423.57
CUST_0192,ORD_10330,2026-06-21,PROD_002,2,156.74
CUST_0049,ORD_10383,2026-06-21,PROD_032,5,1990.6
CUST_0142,ORD_10630,2026-06-21,PROD_022,5,1727.3
CUST_0148,ORD_10953,2026-06-21,PROD_032,1,398.12
CUST_0003,ORD_11011,2026-06-21,PROD_033,4,164.52
CUST_0122,ORD_11107,2026-06-21,PROD_035,2,686.68
CUST_0048,ORD_11160,2026-06-21,PROD_024,5,705.95
CUST_0083,ORD_11334,2026-06-21,PROD_041,1,193.22
CUST_0064,ORD_11343,2026-06-21,PROD_032,1,398.12
CUST_0182,ORD_10009,2026-06-22,PROD_028,2,752.08
CUST_0191,ORD_10154,2026-06-22,PROD_027,1,139.79
CUST_0096,ORD_10188,2026-06-22,PROD_044,4,509.32
CUST_0076,ORD_10531,2026-06-22,PROD_013,3,145.83
CUST_0183,ORD_10576,2026-06-22,PROD_048,4,1074.24
CUST_0138,ORD_10727,2026-06-22,PROD_018,1,191.39
CUST_0028,ORD_10775,2026-06-22,PROD_007,2,763.64
CUST_0122,ORD_10975,2026-06-22,PROD_014,1,292.9
CUST_0182,ORD_11072,2026-06-22,PROD_003,2,598.68
CUST_0028,ORD_11194,2026-06-22,PROD_028,5,1880.2
CUST_0092,ORD_11242,2026-06-22,PROD_050,1,205.51
CUST_0177,ORD_11342,2026-06-22,PROD_024,1,141.19
CUST_0136,ORD_11355,2026-06-22,PROD_029,3,617.13
CUST_0147,ORD_11395,2026-06-22,PROD_007,1,381.82
CUST_0147,ORD_11456,2026-06-22,PROD_028,3,1128.12
CUST_0039,ORD_10043,2026-06-23,PROD_037,3,461.46
CUST_0186,ORD_10259,2026-06-23,PROD_022,1,345.46
CUST_0108,ORD_10414,2026-06-23,PROD_027,2,279.58
CUST_0107,ORD_10884,2026-06-23,PROD_010,5,277.25
CUST_0168,ORD_11138,2026-06-23,PROD_024,4,564.76
CUST_0058,ORD_11453,2026-06-23,PROD_022,4,1381.84
CUST_0199,ORD_10165,2026-06-24,PROD_039,1,258.76
CUST_0071,ORD_10166,2026-06-24,PROD_009,5,2395.15
CUST_0057,ORD_10529,2026-06-24,PROD_002,3,235.11
CUST_0064,ORD_10676,2026-06-24,PROD_046,3,1467.63
CUST_0051,ORD_11264,2026-06-24,PROD_048,2,537.12
CUST_0119,ORD_11279,2026-06-24,PROD_011,3,1275.81
CUST_0063,ORD_11430,2026-06-24,PROD_019,1,353.89
CUST_0069,ORD_10059,2026-06-25,PROD_005,1,285.01
CUST_0088,ORD_10375,2026-06-25,PROD_021,3,709.53
CUST_0094,ORD_10397,2026-06-25,PROD_013,5,243.05
CUST_0096,ORD_10646,2026-06-25,PROD_033,4,164.52
CUST_0151,ORD_10823,2026-06-25,PROD_050,1,205.51
CUST_0163,ORD_11109,2026-06-25,PROD_020,3,815.19
CUST_0174,ORD_10132,2026-06-26,PROD_041,1,193.22
CUST_0038,ORD_10289,2026-06-26,PROD_003,3,898.02
CUST_0121,ORD_10290,2026-06-26,PROD_049,4,1860.68
CUST_0147,ORD_10336,2026-06-26,PROD_034,3,1494.3
CUST_0026,ORD_10436,2026-06-26,PROD_001,5,1866.8
CUST_0044,ORD_10536,2026-06-26,PROD_047,5,1666.4
CUST_0194,ORD_10566,2026-06-26,PROD_045,1,51.97
CUST_0044,ORD_10588,2026-06-26,PROD_018,3,574.17
CUST_0108,ORD_10647,2026-06-26,PROD_037,4,615.28
CUST_0026,ORD_10709,2026-06-26,PROD_049,1,465.17
CUST_0081,ORD_10711,2026-06-26,PROD_016,3,1287.33
CUST_0039,ORD_10947,2026-06-26,PROD_013,3,145.83
CUST_0156,ORD_10978,2026-06-26,PROD_027,1,139.79
CUST_0003,ORD_10993,2026-06-26,PROD_043,2,129.64
CUST_0127,ORD_11030,2026-06-26,PROD_046,4,1956.84
CUST_0169,ORD_11454,2026-06-26,PROD_006,4,920.44
CUST_0197,ORD_10484,2026-06-27,PROD_050,4,822.04
CUST_0022,ORD_10644,2026-06-27,PROD_021,1,236.51
CUST_0199,ORD_10704,2026-06-27,PROD_042,2,606.96
CUST_0104,ORD_10902,2026-06-27,PROD_050,5,1027.55
CUST_0176,ORD_10965,2026-06-27,PROD_022,4,1381.84
CUST_0128,ORD_11266,2026-06-27,PROD_041,5,966.1
CUST_0114,ORD_11298,2026-06-27,PROD_045,5,259.85
CUST_0047,ORD_11316,2026-06-27,PROD_019,1,353.89
CUST_0141,ORD_10082,2026-06-28,PROD_019,4,1415.56
CUST_0142,ORD_10351,2026-06-28,PROD_040,1,422.42
CUST_0047,ORD_10358,2026-06-28,PROD_028,5,1880.2
CUST_0148,ORD_10687,2026-06-28,PROD_037,4,615.28
CUST_0112,ORD_10771,2026-06-28,PROD_016,3,1287.33
CUST_0052,ORD_10821,2026-06-28,PROD_022,2,690.92
CUST_0122,ORD_10916,2026-06-28,PROD_042,2,606.96
CUST_0173,ORD_11048,2026-06-28,PROD_046,2,978.42
CUST_0068,ORD_11070,2026-06-28,PROD_011,5,2126.35
CUST_0099,ORD_11177,2026-06-28,PROD_007,1,381.82
CUST_0169,ORD_11182,2026-06-28,PROD_039,5,1293.8
CUST_0112,ORD_11417,2026-06-28,PROD_049,2,930.34
CUST_0179,ORD_10037,2026-06-29,PROD_041,4,772.88
CUST_0168,ORD_10675,2026-06-29,PROD_045,2,103.94
CUST_0092,ORD_11121,2026-06-29,PROD_043,2,129.64
CUST_0138,ORD_10143,2026-06-30,PROD_030,3,779.01
CUST_0058,ORD_10348,2026-06-30,PROD_013,2,97.22
CUST_0074,ORD_10426,2026-06-30,PROD_037,5,769.1
CUST_0102,ORD_10907,2026-06-30,PROD_044,1,127.33
CUST_0044,ORD_10969,2026-06-30,PROD_024,1,141.19
CUST_0098,ORD_10974,2026-06-30,PROD_036,3,1159.83
CUST_0106,ORD_11274,2026-06-30,PROD_023,5,2063.4
CUST_0176,ORD_10004,2026-07-01,PROD_037,1,153.82
CUST_0119,ORD_10087,2026-07-01,PROD_042,2,606.96
CUST_0072,ORD_10395,2026-07-01,PROD_009,1,479.03
CUST_0016,ORD_10460,2026-07-01,PROD_030,3,779.01
CUST_0113,ORD_10666,2026-07-01,PROD_050,2,411.02
CUST_0188,ORD_10738,2026-07-01,PROD_050,1,205.51
CUST_0038,ORD_10875,2026-07-01,PROD_049,4,1860.68
CUST_0129,ORD_10945,2026-07-01,PROD_044,4,509.32
